common;headerText_homepage,tracking,trackingTab;Label_Tracking;Tracking;Tracking;跟踪;Rastrear;Tracking
settings;helpPageInputCompanyName;BKGCompanyName;Company name;Nom du client;公司名称;Nome da Empresa*;Nombre de la compañía
help;labelSubtopicHeader;Label_Sub-Topic;Sub-Topic;Sous-catégorie;次主题;Sub-Tópico;Apartado
help;labelTopicHeader;Label_Topic;Topic;Catégorie;主题;Tópico;Tema
help-topic;topic1;Label_AboutCMACGMApplication;About CMA CGM mobile application;A propos de l'application mobile CMA CGM;关于 CMA CGM 移动应用程序;Sobre o aplicativo para celular da CMA CGM;Sobre la aplicación móvil de CMA CGM
help-topic;topic2;Title_ContainerTracking;Container Tracking;Suivi de conteneurs;货柜追踪;Rastreamento de Containers;Tracking de contenedores
help-topic;topic3;eBusiness_Schedules;Schedules;Horaires;时间表;Programação;Schedules
help-subtopic;subtopic_technical_issue_mobile_app;Status_FaqCategory_TechnicalIssues;Technical Issues;Problèmes techniques;技术问题;Problemas técnicos;Incidencias técnicas
help-subtopic;subtopic_improvement_suggestion_mobile_app;Select_SubtopicImprovementSuggestion;Improvement suggestion;Proposition d'amélioration;改进建议;Sugestão de Melhoramento;Sugerencias de mejora
help-subtopic;subtopic_other_question_or_suggestion_mobile_app;Select_SubtopicOtherQuestionSuggestion;Other question or suggestion;Autres questions ou suggestions;其他问题或建议;Outras questões ou sugestões;Otras preguntas o sugerencias
help-subtopic;subtopic_estimated_time_of_arrival;Label_EstimatedTimeArrival;Estimated Time of Arrival;Heure d'arrivée estimée;预计到港时间;Data Estimada de Chegada;ETA
help-subtopic;subtopic_transhipment_details;Select_SubtopicTranshipmentDetails;Transhipment Details;Détail du Transbordement;中转详情;Detalhes de transbordo;Detalles de transbordo
help-subtopic;subtopic_container_status;Label_ContainerStatus;Container Status;Statut du conteneur;货柜状态;Status do Container;Estatus
help-subtopic;subtopic_vessel_name;Select_SubtopicVesselName;Vessel Name;Nom du navire;船名;Nome do Navio;Nombre del buque
help-subtopic;subtopic_delay_transit_time;Select_SubtopicDelayTransitTime;Delay Transit time;Délai / Transit Time;运输延误;Atraso no Tempo de Trânsito;Retraso en el tiempo de tránsito
help-subtopic;subtopic_tracking_events;Select_SubtopicTrackingEvents;Tracking events;Evénements tracking;事件追踪;Eventos do Rastreamento;Eventos del tracking
help-subtopic;subtopic_other_question_container;Select_SubtopicOtherQuestion;Other question;Autres questions;其他问题;Outras questões;Otras preguntas
help-subtopic;subtopic_routing_finder;eBusiness_Schedules_RoutingFinder;Routing Finder;Calcul d'Itinéraire;航线查找;Localizador de Rota;Routing finder
help-subtopic;subtopic_port_to_port;Select_SubtopicPortToPort;Port to port;Horaires par port;港口到港口;Porto à porto;Port to Port
help-subtopic;subtopic_vessel_finder;Select_SubtopicVesselFinder;Vessel finder;Recheche de navire;船名搜寻;Buscar Navio;Buscador de buques
help-subtopic;subtopic_other_question_schedules;Select_SubtopicOtherQuestion;Other question;Autres questions;其他问题;Outras questões;Otras preguntas
container-tracking;containerinfoText;Label_Information;Information;Information;资讯;Informação;Información
container-tracking;conatinerinfoLocation;Label_From;From;A partir du;从;De;Desde
container-tracking;toContainerInfo;Label_To;To;A;到;Para;Hacia
share;TEXT_SUB_SINGLE_CONTAINER;Label_FollowUpTrackingOfContainer;Follow up tracking of Container;Suivre le tracking du conteneur;跟进追踪集装箱;Acompanhar rastreamento do Container;Tracking de contenedores
share;TEXT_SUB_MULTI_CONTAINER;Label_FollowUpTracking;Follow up tracking for;Suivre le tracking pour;跟进追踪;Acompanhar rastreamento para;Tracking de
share;TEXT_Hi;Label_TrackingContainerShare;Hi,;Bonjour,;您好,;Oí,;Hola,
share;TEXT_LN1;Label_IThoughtYouLikeToFollowUpTracking;I thought you'd like to follow up tracking of;Je pensais que vous souhaitiez suivre le tracking de;如果你想跟进追踪;Achei que você gostaria de acompanhar o rastreamento do;Pensábamos que quería realizar el tracking de
share;TEXT_LN2;Label_ForMoreInfo;For more info;Pour plus d'informations;想要了解更多信息;Para mais informações;Para más información
share;TEXT_CRL;Label_ContainerResultList;Container results list;Liste de résultats de conteneurs;集装箱结果列表;Resultado da lista de container;Resultados de contenedores
share;TEXT_FROM;Label_From;From;A partir du;从;De;Desde
share;TEXT_LOADING;Label_LoadingIn;Loading in;Chargé à;起运;Embarque em;Cargando en
share;TEXT_DISCHARGING;Label_DischargingIn;Discharging in;Déchargeant à;卸载;Descarga em;Descargando en
share;TEXT_TO;Label_Destination;Destination;Destination;目的地;Destino;Lugar de destino
share;TEXT_CURRENTMOVE;Label_CurrentMove;Current move;Mouvement actuel;当前移动;Movimentação Atual;Movimiento en curso
share;TEXT_PROVISIONALMOVE;Label_ProvisionalMove;Provisional move;Mouvements prévisionnels;临时线路;Movimentaҫão Provisoria;Movimiento provisional
share;TEXT_PASTMOVE;Label_PastMove;Past move;Mouvement effectué;过去的移动;Movimentação passada;Movimiento realizado
share;TEXT_FTLN1;Label_TrackYourShipmentsAndConsultOurSchedules;Track your shipments and consult our schedules on your smartphone, thanks to our application!;Grâce à notre application, suivez vos chargements et consultez nos horaires sur votre smartphone !;我们的应用程序让你在智能手机上追踪您的货物，并咨询我们的时间表！;Rastreie os seus embarques e programações e consulte em seu smartphone, graças à nossa aplicação!;¡Realice el seguimiento de sus embarques o consulte nuestros schedules en su smartphone con nuestra aplicación!
share;TEXT_FTLN2;Label_CMACGMAvailableOnStore;CMA CGM available on Apple App Store and Google Play;CMA CGM disponible sur Apple App Store et Google Play;CMA CGM 应用程序可在Apple App Store 和Google Play 下载;CMA CGM disponível em Apple App Store e Google Play;La aplicación móvil de CMA CGM está disponible en Apple App Store y Google Play
bookmarks;labelBookmarksHeader;Label_Bookmarks;Bookmarks;Favoris;书签;Bookmarks;Favoritos
bookmarks;trackingTab;Select_SubtopicTracking;Tracking;Suivi;追踪;Rastreamento;Tracking
bookmarks;voyageTab;Label_Voyage;Voyage;Voyage;航次;Viagem;Viaje
bookmarks;scheduleTab;Label_Routing;Routing;Routing;航线;Rota;Routing
more;labelSettingsContact,headerTextContact;Label_Contact;Contact;Contact;联系;Contato;Contacto
msg;ER_TEXT_5;Label_LabelFormatError;Format error;Format incorrect;格式错误;Formato inválido;Error de formato
msg;ER_TEXT_3;Label_LabelError;Error;Erreur;错误;Erro;Error
msg;ER_TEXT_4;Label_CMACGMApplicationIsNotAvailable;CMA CGM Application is not available now. Please try later or consult our website www.cma-cgm.com;L'application CMA CGM n'est pas disponible actuellement. Merci d'essayer ultérieurement ou consultez notre site web cma-cgm.com;CMA CGM 应用程序无法使用。请稍后再试或者查询我们网站www.cma-cgm.com;O aplicativo da CMA CGM não está disponível agora. Por favor tente mais tarde ou consulte o nosso website www.cma-cgm.com;La aplicación de CMA CGM no está disponible en este momento. Gracias por intentarlo más tarde o consultar nuestra página web www.cma-cgm.com
msg;ER_TEXT_16;Label_LabelAlert;Alert;Alerte;警告;Alerta;Alerta
msg;ER_TEXT_9;Label_MsgMessageSent;Message sent;Message envoyé;发送信息;Mensagem enviada;Mensaje enviado
msg;ER_TEXT_10;Label_MsgMessageSuccessfullySent;Your message has been successfully sent. CMA CGM will contact you by email soon;Votre message a été envoyé avec succès. CMA CGM vous contactera par email prochainement.;您的消息已经成功发送。达飞集团将会通过邮件联系您;Sua mensagem foi enviada com sucesso. A CMA-CGM contatará você por email em breve;Su mensaje ha sido enviado con éxito. CMA CGM le contactará en breve por correo electrónico
msg;ER_TEXT_11;Label_ErrorContactForm;Contact Form Error;Erreur Formulaire de Contact;联系方式错误;Formato de Contato Inválido;Error en el formulario de contacto
msg;ER_TEXT_14;Label_NoNetworkDetected;No network detected. Please verify your network connection.;Pas de réseau détecté. Merci de vérifier votre connexion réseau.;寻找不到网络。请检查您的网络连接。;Sem rede detectada. Por favor, verifique sua conexão de rede.;No se ha detectado ninguna conexión. Gracias por verificar si dispone de alguna conexión.
msg;ER_TEXT_17;Label_MsgMaximumBookmarksReached;Maximum of 10 searches can be bookmarked;10 recherches maximum peuvent être marquées en tant que favoris;最多可用十个搜索标签;Podem ser marcadas no máximo 10 buscas;Pueden ser almacenadas un máximo de 10 búsquedas
msg;ER_TEXT_18;Label_ErrorWrongEmailFormat;Wrong email format, please check the value;Mauvais format d'email, merci de vérifier;错误的邮件格式，请检查;Formato de email inválido, por favor verifique;Formato de correo electrónico no válido. Por favor cheque la información introducida
container-tracking;labelProvisionalMovesNotFound;Label_LabelProvisionalMovesNotFound;Provisional moves not found, please feel free to use Contact Support link for more information;Nous n'avons pas trouvé de mouvements prévisionnels, vous pouvez contacter le Support Client pour plus d'informations;动态暂时未能找到，请使用链接联系技术支持以获得更多的信息。;Não foram encontrados movimientos provisórios. Por favor, contate o Suporte ao Cliente se necessitar de mais informacões.;No se han encontrado movimientos provisionales. Por favor, contacte a nuestro equipo de Soporte en el link propuesto para más información
container-tracking;containerInfo;Label_ContainerInformation;Container Information;Information Conteneur;资讯 集装箱;Container Informação;Contenedor Información
share;TEXT_SUB_FROM;Label_SolutionFrom;Solution From;Solution de;解决方案;Solução desde;Solución desde
share;TEXT_SUB_TO;Label_To; to;A;到;Para;Hacia
share;TEXT_CMAURLMSG;Label_IThoughtYouDBeInterestedByTheFollowingSolution;I thought you'd be interested by the following solution on http://www.cma-cgm.com;Vous pourriez être intéressé par la solution suivante disponible sur http://www.cma-cgm.com;我想您需要在 http://www.cma-cgm.com上的解决方案;Acreditamos que você pode estar interessado na seguinte solução, no http://www.cma-cgm.com;Pensamos que estaría interesado en la siguiente solución en http://www.cma-cgm.com
share;TEXT_BETWEEN;Label_Between;Between;Entre;时间段;Entre;Entre
share;TEXT_AND;Label_And;and;et;和;e;y
share;TEXT_MOREINFO;Label_ForMoreInfo;For more info;Pour plus d'informations;想要了解更多信息;Para mais informações;Para más información
share;TEXT_DAYS;Label_Days;DAYS;Jours;天;Dias;Días
share;TEXT_DEPARTURE;Label_Departure;Departure;Départ;离港时间;Saída;Salida
share;TEXT_CUTOFF;Label_Cutoff;Cutoff;Cutoff;截关;Deadline;Cierre
share;TEXT_SERVICE;Label_Service;Service;Service;服务;Serviço;Servicio
share;TEXT_VESSEL;Label_Vessel; Vessel;Navire;船名;Navio;Buque
share;TEXT_VOYAGE_REF;Label_VoyageRef; Voyage Ref.;Réf. voyage;航次;Número voyage;Número de viaje
share;TEXT_ON_CMACGM;Label_OnCmaCgmCom;on cma-cgm.com;sur cma-cgm.com;在cma-cgm.com;na cma-cgm.com;en cma-cgm.com
share;TEXT_ARRIVAL;Label_Arrival;Arrival;Arrivée;到港时间;Chegada;Llegada
share;TEXT_VOYAGE;Label_Voyage; Voyage;Voyage;航次;Viagem;Viaje
share;TEXT_VOAYGECMAURL;Label_IThoughtYouDBeInterestedInThisVoyage;I thought you'd be interested in this Voyage on http://www.cma-cgm.com;Vous pourriez être intéressé par ce Voyage disponible sur http://www.cma-cgm.com;我想您需要在http://www.cma-cgm.com上的航次;Acreditamos que você pode estar interessado nesta viagem, no http://www.cma-cgm.com;Pensamos que estaría interesado en este viaje en http://www.cma-cgm.com
share;TEXT_VOYAGE_REFERENCE;Label_VoyageReference;Voyage reference;Numéro de voyage;航次参考号;Referência(s) da Viagem;Número de viaje
share;TEXT_PAST_CALL;Label_PastCall;Past call;Escale précédente;过往停靠;Escala Passada;Escala anterior
share;TEXT_FUTURE_CALL;Label_FutureCall;Future call;Prochaine escale;即将停靠;Escala Futura;Próxima escala
share;TEXT_CURRENT_CALL;Label_CurrentCall;Current call;Escale en cours;当前电话;Escala atual;Escala actual
share;TEXT_SAIL;Label_Sail;Sail;Départ;起航时间;Saida;Salida
voyage;voyageFinderVoyageTab;Label_Voyage;Voyage;Voyage;航次;Viagem;Viaje
voyage;voyageFinderVesselTab;Label_Vessel;Vessel;Navire;船名;Navio;Buque
voyage;voyagePreviousTab;Label_PreviousSearches;Previous searches;Recherches précédentes;上一个搜索;Pesquisas Anteriores;Búsquedas anteriores
voyage;voyageBookmarkTab;Label_Bookmarks;Bookmarks;Favoris;书签;Bookmarks;Favoritos
voyage;vesselPreviousTab;Label_PreviousSearches;Previous searches;Recherches précédentes;上一个搜索;Pesquisas Anteriores;Búsquedas anteriores
voyage;vesselBookmarkTab;Label_Bookmarks;Bookmarks;Favoris;书签;Bookmarks;Favoritos
voyage;vd_past_call;Label_PastCall; PAST CALL;Escale précédente;过往停靠;Escala Passada;Escala anterior
voyage;vd_future_call;Label_FutureCall;FUTURE CALL;Prochaine escale;即将停靠;Escala Futura;Próxima escala
routing;routing_details_fastsearch_page_title;Label_Routing;Routing;Routing;航线;Rota;Routing
routing;routing_fs_page_cancel;Label_Cancel;Cancel;Annuler;取消;cancelar;cancelar
routing;routing_details_browselabel1;Label_Browse; Browse;Naviguer;浏览;Navegar;Navegar
routing;routing_details_browselabel2;Label_Browse;Browse;Naviguer;浏览;Navegar;Navegar
routing;routing_details_countryid1;Label_SelectACountry;Select a Country;Sélectionner un pays;选择一个国家;Selecionar um país;Seleccionar un país
routing;routing_details_countryid2;Label_SelectACountry;Select a Country;Sélectionner un pays;选择一个国家;Selecionar um país;Seleccionar un país
routing;routing_deatils_placeid1;Label_ChooseAPlace;Choose a Place;Choisir un lieu;选择一个地点;Escolha um Local;Seleccione un lugar.
routing;routing_deatils_placeid2;Label_ChooseAPlace;Choose a Place;Choisir un lieu;选择一个地点;Escolha um Local;Seleccione un lugar.
routing;routing_deatils_search;Label_SearchOn;Search on;Chercher sur;搜索;Pesquisar em;Buscar en
routing;routing_deatils_from;Label_From;From;A partir du;从;De;Desde
routing;routing_deatils_next;Label_Next;Next;Suivant;未来;Próximo;Siguiente
routing;routing_details_morefilterbtn;Label_MoreFilter;More filter;Plus de filtres;更多筛选;Mais filtros;Más filtros
routing;routing_details_hidefilterbtn;Label_HideFilter;Hide filter;Masquer Filtre;隐藏筛选;Esconder filtro;Esconder filtro
routing;routing_fs_filter;Label_Filter;FILTER;Filtre;筛选;Filtrar;Filtrar
routing;labelWeekHeader;Label_SelectWeek;Select Week;Sélectionner une semaine;选择周;Selecionar semana;Seleccionar semana
routing;morefilterbtn;Label_MoreFilter;More Filter;Plus de filtres;更多筛选;Mais filtros;Más filtros
routing;headerText_routing_result;Label_Routing;Routing;Routing;航线;Rota;Routing
routing;settingsLanguageHeader;Label_Settings;Settings;Paramètres;设定;Informações;Parámetros
routing;routeloading,autocomplete;Label_PlaceOfLoading;Place of Loading;Lieu de Chargement;起运港;Porto de Embarque;Lugar de carga
routing;routedischarge,autocomplete1;Label_PlaceOfDischarge;Place of Discharge;Lieu de Déchargement;卸货港;Porto de Descarga;Lugar de descarga
routing;browselabel1;Label_Browse;Browse;Naviguer;浏览;Navegar;Navegar
routing;browselabel2;Label_Browse;Browse;Naviguer;浏览;Navegar;Navegar
routing;lessfilterbtn;Label_HideFilter;Hide Filter;Masquer Filtre;隐藏筛选;Esconder filtro;Esconder filtro
routing;searchbtn;Label_Search;Search;Rechercher;搜索;Pesquisar;Buscar
routing;countryid1;Label_Country;Country;Pays;国家;País;País
routing;countryid2;Label_Country;Country;Pays;国家;País;País
routing;placeid1;Label_City;City;Ville;城市;Cidade;Localidad
routing;placeid2;Label_City;City;Ville;城市;Cidade;Localidad
routing;search;Label_SearchOn;Search on;Chercher sur;搜索;Pesquisar em;Buscar en
routing;from;Label_From;From;A partir du;从;De;Desde
routing;next,vd_nextBtn;Label_Next;Next;Suivant;未来;Próximo;Siguiente
routing;search1;Label_Arrival;Arrival;Arrivée;到港时间;Chegada;Llegada
routing;search2;Label_Departure;Departure;Départ;离港时间;Saída;Salida
routing;labelSearchHeader;Label_Search;Search;Rechercher;搜索;Pesquisar;Buscar
routing;labelWeekHeader;Label_SelectWeek;Select Week;Sélectionner une semaine;选择周;Selecionar semana;Seleccionar semana
routing;week1;Label_Week1;1 Week;1 Semaine;1 星期;1 Semana;1 Semana
routing;week2;Label_Week2;2 Weeks;2 Semaines;2 星期;2 Semanas;2 Semanas
routing;week3;Label_Week3;3 Weeks;3 Semaines;3 星期;3 Semanas;3 Semanas
msg;ER_TEXT_VD1;Label_AnyScheduleAboveIsTheEstimatedSchedule;Any Schedule above is the estimated schedule which shall be subject to change.;Les schedules ci dessus sont prévisionnels et peuvent subir des changements.;以上这些船期只是预估船期，稍后会有更新。;Qualquer programação é uma estimativa, sujeita a alterações sem aviso prévio.;Cualquier schedule anterior es estimado y  puede estar sujeto a modificaciones.
msg;ER_TEXT_VD2;Label_TimesReflectedAreLocalTimes;Times reflected are local times.;Les horaires affichées sont des horaires locales;所反映的时间为当地时间;Datas indicadas em horário local;Fecha/hora indicadas en hora local.
msg;ER_TEXT_TR;Label_TheTerminalDetailsContact;The terminal details contact provided here are collected and updated by the carrier in its own system;Le détail des contacts des terminaux fournis sont collectés et mis à jour par le carrier dans son propre système;这里所提供的码头信息是从承运人的系统中获得和更新的;Os detalhes de terminais de contato fornecidas aqui são coletadas e atualizadas pelo carrier no seu próprio sistema;Los datos de contacto de la terminal que aquí se recogen los proporciona y actualiza la naviera en su propio sistema.
msg;ER_TEXT_TR1;Label_TheAccuracyIsNotGuaranteed;The accuracy is not guranteed,If you notice incorrect information ,Please ;L'exactitude des données n'est pas garantie. Si vous notez une information incorrecte, merci;我们不能完全保证信息准确，如果您发现错误信息，请;A plena exatidão dos dados não está garantida. Se você identificar alguma informação incorreta, por favor;La plena exactitud de los datos no está garantizada. Si identifica alguna información incorrecta, por favor
voyage;vd_cutoff;Label_Cutoff;Cutoff;Cutoff;截关;Deadline;Cierre
voyage;vd_arrival;Label_Arrival;Arrival;Arrivée;到港时间;Chegada;Llegada
voyage;vd_sail;Label_Sail;Sail;Départ;起航时间;Saida;Salida
voyage;vd-terminalBtn-current,displayTerminal;Label_Terminal;Terminal;Terminal;码头;Terminal;Terminal
voyage;vd-terminalBtn-future;Label_Terminal;Terminal;Terminal;码头;Terminal;Terminal
voyage;vd-terminalBtn-past;Label_Terminal;Terminal;Terminal;码头;Terminal;Terminal
voyage;vd_fastsearch_header_text,vd_header_text,headerText_voyage2,vd_fastsearch_title,headerText_vd;Label_VoyageFinder;Voyage Finder;Recherche d'un Voyage;航次查找器;Buscar Viagem;Buscador de viajes
voyage;vd_fastsearch_voyage_tab;Label_Voyage;Voyage;Voyage;航次;Viagem;Viaje
voyage;vd_fastsearch_vessel_tab;Label_Vessel;Vessel;Navire;船名;Navio;Buque
voyage;vf-voyage-search-text;;Ex: Voyage reference;#N/A;#N/A;#N/A;#N/A
voyage;vesselautocomplete;;Ex: Vessel Name;#N/A;#N/A;#N/A;#N/A
routing;rd_schedule;Label_Schedule;Schedule;Horaire;时间表;Programação;Schedule
routing;rd_days;Label_Days;DAYS;Jours;天;Dias;Días
routing;rd_from;Label_From;From;A partir du;从;De;Desde
routing;rd_departure;Label_Departure;Departure;Départ;离港时间;Saída;Salida
routing;rd_arrival;Label_Arrival;Arrival;Arrivée;到港时间;Chegada;Llegada
routing;rd_cutoff;Label_Cutoff;Cutoff;Cutoff;截关;Deadline;Cierre
routing;rd_service;Label_Service;Service;Service;服务;Serviço;Servicio
routing;rd_vessel;Label_Vessel;Vessel;Navire;船名;Navio;Buque
routing;rd_voyage_ref;Label_VoyageRef;Voyage Ref.;Réf. voyage;航次;Número voyage;Número de viaje
routing;rd_via;Label_Via;Via;Via;通过;Vía;Vía
routing;rd_to;Label_To;To;A;到;Para;Hacia
msg;ER_TEXT_VF_NOVOYAGE;MsgInf_NoInformationForThisVoyage;No information for this voyage;#N/A;#N/A;#N/A;#N/A
container-tracking;destinationLabel;Label_Destination;Destination;Destination;目的地;Destino;Lugar de destino
container-tracking;placeOfLodingLabel;Label_PortOfLoading;Port of Loading;Port de chargement;起运港;Porto de Embarque;Puerto de carga
msg;ER_TEXT_MANDATORY;MsgWrn_PleaseEnterASearchValue;Please enter a search value.;Entrez une valeur pour votre recherche.;请输入搜索条件;Por favor insira um valor para busca;Por favor, introduzca un valor para la búsqueda.
msg;ER_TEXT_VESSEL_INVALID;MsgWrn_VesselNameIsNotValid;Vessel name is not valid. Please check it.;Ce nom de navire est invalide. Veuillez vérifier s'il vous plait.;船名错误。请检查。;O nome do návio não é válido. Por favor checar.;El nombre del buque no es válido. Por favor, compruébelo.
msg;ER_TEXT_RER_INVALID;MsgErr_ReferenceIsNotValid;Reference is not valid. Please check it.;La référence n'est pas valide. Merci de vérifier.;参考号码是无效的。请检查;Referência não é valida. Por favor verificar;Referencia no válida. Por favor comprobar
common;containers;Label_Containers;Containers;Conteneurs;货柜;Containers;Contenedores
common;toolbarhelp,help_android;Label_Contact;Contact;Contact;联系;Contato;Contacto
common;toolbarshare;Label_Share;Share;Partager;分享;Compartilhar;Compartir
common;loading;Label_Loading;Loading;Chargement;加载中;Carregando;Cargando
msg;ER_TEXT_NORESULT;Label_NoResultsPleaseTryANewSearch;No results. Please try a new search.;Pas de résultats. Merci d'essayer une nouvelle recherche.;没有结果。请尝试一个新的搜索。;Sem resultados. Por favor, tente uma nova pesquisa.;No se han encontrado resultados. Gracias por intentar una nueva búsqueda.
msg;ER_TOPIC_INVALID;Select_SelectTopic;Select a Topic.;Choisir une catégorie;选择主题;Selecione um topico;Seleccionar un tema
voyage;headerText_termianal2,TerminalSearchHeader;Label_TerminalDetails;Terminal Details;Info Terminal;码头详情;Detalhes do Terminal;Detalles de la terminal
routing;routing_solution;Label_Solution;Solution;Solution;解决方案;Solução;Solución
Terminal;phone;Label_Phone;Phone;Téléphone;电话;Fone;Teléfono
Terminal;na;Label_NA;N/A;N/A;不适用;N/A;N/A
msg;ER_TEXT_1_NEW;MsgErr_NotFoundOrAlreadyUnst;not found or Container already unstuffed or returned to the depot, please contact Customer Service for further information.;non trouvé, déjà vidé ou retourné au dépôt, merci de contacter le service client pour plus d'informations.;未能找到或已卸货或已还柜，请联系客服。;não encontrado ou já desestufado ou devolvido ao depot, por favor, entre em contato com Atendimento ao Cliente para mais informações.;Contenedor no encontrado, vaciado o retornado al depot. Por favor contacte con el equipo de Customer Service para más información.
help;helpPageSend;Label_Send;SEND;Envoyer;发送;Enviar;Enviar
terminal;termnal_contactus;PageLabel_ContactUsTerminal;contact us;nous contacter;联系我们;contacte-nos;contáctenos
bookmarks;dataTabContainer1,dataTabContainer2,dataTabContainer3;Label_NoBookmark;No Bookmarks;Pas de favoris;没有书签;Não há favoritos;No hay marcadores guardados
common;placeOfDischargeLabel;Label_POD;Port Of Discharge;Port de Déchargement;卸货港;Porto de Descarga;Puerto de descarga
